,person_id,id,name,role
53289,53894,tm246999,Liz Garbus,DIRECTOR
53302,207840,ts53390,Vladimír Michálek,DIRECTOR
53320,49861,tm229933,Vincent Kesteloot,DIRECTOR
53321,27727,tm229933,Ben Stassen,DIRECTOR
53325,37676,tm315909,Marcus Raboy,DIRECTOR
53335,268929,tm205306,Erin Lee Carr,DIRECTOR
53353,117193,tm201159,Jessica Edwards,DIRECTOR
53354,183025,tm242025,Tracy Droz Tragos,DIRECTOR
53358,37978,tm271988,Tim Maltby,DIRECTOR
53359,99831,tm247549,Dan Reed,DIRECTOR
53372,54635,tm138025,Paul McEvoy,DIRECTOR
53388,43959,tm244436,Curt Geda,DIRECTOR
53407,175535,ts37709,Cole Sanchez,DIRECTOR
53436,231887,tm244479,Matt Peters,DIRECTOR
53437,231888,tm244479,Melchior Zwyer,DIRECTOR
53456,941152,tm215809,Butch Lukic,DIRECTOR
53470,19337,tm219341,Rick Morales,DIRECTOR
53488,941152,tm205318,Butch Lukic,DIRECTOR
53491,104368,tm136985,Dana Nachman,DIRECTOR
53512,232702,tm244564,Cecilia Aranovich,DIRECTOR
53513,232704,tm244564,Jennifer Coyle,DIRECTOR
53526,598102,tm194491,Brandon Vietti,DIRECTOR
53532,816979,ts77705,Liz Whitaker,DIRECTOR
53547,19337,tm238389,Rick Morales,DIRECTOR
53550,131636,tm239773,Ido Haar,DIRECTOR
53555,261841,tm271231,Anne Sundberg,DIRECTOR
53556,178352,tm271231,Ricki Stern,DIRECTOR
53563,109568,tm267036,Timothy Greenfield-Sanders,DIRECTOR
53584,124688,tm228664,Jason Mann,DIRECTOR
53606,159691,tm2250,Marc Silver,DIRECTOR
53618,256365,tm205457,David Holbrooke,DIRECTOR
53626,244311,tm233438,Brian Oakes,DIRECTOR
53629,17827,tm238736,Douglas McGrath,DIRECTOR
53649,234113,tm232840,Ricardo Arnaiz,DIRECTOR
53650,688054,tm232840,Mike Kunkel,DIRECTOR
53654,99822,tm236718,Marc Levin,DIRECTOR
53655,374270,tm318755,Maisie Crow,DIRECTOR
53680,229661,tm244119,Tim Divar,DIRECTOR
53695,20917,tm236637,Elaine May,DIRECTOR
53696,48306,tm233177,Jason Benjamin,DIRECTOR
53707,59675,tm233385,Aaron Woodley,DIRECTOR
53710,166686,tm200129,Matt Wolf,DIRECTOR
53711,69509,tm308433,Ellen Goosenberg Kent,DIRECTOR
53712,69257,tm308433,Perri Peltz,DIRECTOR
53713,158261,tm211584,Gillian Laub,DIRECTOR
53714,69297,tm218910,Susan Raymond,DIRECTOR
53715,216875,tm218910,Alan Raymond,DIRECTOR
53718,160651,tm233992,Sharmeen Obaid-Chinoy,DIRECTOR
53719,204841,tm310326,Maxim Pozdorovkin,DIRECTOR
53720,254567,tm193126,Alexandra Shiva,DIRECTOR
53726,250883,tm193938,David Bisbano,DIRECTOR
53727,48877,tm193938,Mychal Simka,DIRECTOR
53728,69584,tm233719,Steven Okazaki,DIRECTOR
53730,188024,tm267274,Lisanne Skyler,DIRECTOR
53732,106993,tm195994,Dan Chaykin,DIRECTOR
53753,186301,tm427442,Carlos Moreno,DIRECTOR
53754,192306,tm226857,Alexandra Pelosi,DIRECTOR
53759,311650,tm574509,Ron Chapman,DIRECTOR
53762,192306,tm245409,Alexandra Pelosi,DIRECTOR
53763,260298,tm212140,Nick Doob,DIRECTOR
53764,260299,tm212140,Shari Cookson,DIRECTOR
53767,244311,tm203037,Brian Oakes,DIRECTOR
53768,141885,tm203037,Peter W. Kunhardt,DIRECTOR
53774,262766,tm193313,Jean Carlomusto,DIRECTOR
53775,903082,tm402330,Emma Baus,DIRECTOR
53786,74140,tm235243,Kevan Peterson,DIRECTOR
53801,165924,ts53334,Marian Crișan,DIRECTOR
53817,300849,tm229895,Matthew O'Neill,DIRECTOR
53818,69510,tm229895,Jon Alpert,DIRECTOR
53819,67533,tm235380,Greg Barker,DIRECTOR
53835,293406,tm315820,Alberto Ferreras,DIRECTOR
53836,245189,tm246903,Kristi Jacobson,DIRECTOR
53923,4875,tm208397,David Yates,DIRECTOR
53984,16115,tm222161,Paul King,DIRECTOR
54046,3669,tm239091,Denis Villeneuve,DIRECTOR
54092,46275,tm357148,Jon M. Chu,DIRECTOR
54175,2779,tm225321,Steven Spielberg,DIRECTOR
54225,1725,tm232797,Christopher Nolan,DIRECTOR
54291,79380,tm196644,Chris McKay,DIRECTOR
54386,41059,tm244183,Andrew J. Cohen,DIRECTOR
54460,82883,tm244208,Andy Muschietti,DIRECTOR
54587,21630,tm266647,Gary Ross,DIRECTOR
54640,2709,tm544,James Wan,DIRECTOR
54712,93686,tm123167,Jordan Vogt-Roberts,DIRECTOR
54765,53596,tm305149,S. Craig Zahler,DIRECTOR
54841,187192,tm11937,Patty Jenkins,DIRECTOR
54893,18738,tm308123,Corin Hardy,DIRECTOR
54996,5606,tm443,Zack Snyder,DIRECTOR
55025,303204,tm310091,Otto Bathurst,DIRECTOR
55104,159462,tm312762,Janus Metz,DIRECTOR
55152,279572,tm367475,Josh Baker,DIRECTOR
55153,279568,tm367475,Jonathan Baker,DIRECTOR
55229,2656,tm298080,Brad Peyton,DIRECTOR
55282,29322,tm232804,Tomas Alfredson,DIRECTOR
55314,130296,tm244192,David F. Sandberg,DIRECTOR
55397,55667,tm244370,Ramin Bahrani,DIRECTOR
55405,228915,tm244065,Jon Nguyen,DIRECTOR
55406,1327258,tm244065,Rick Barnes,DIRECTOR
55407,81713,tm244065,Olivia Neergaard-Holm,DIRECTOR
55436,953802,tm349036,Aaron Horvath,DIRECTOR
55437,1821939,tm349036,Peter Rida Michail,DIRECTOR
55447,98966,tm437653,Doug Murphy,DIRECTOR
55459,3866,tm363938,Timur Bekmambetov,DIRECTOR
55476,63816,tm276163,Masaaki Yuasa,DIRECTOR
55477,88588,ts86524,Vernon Chatman,DIRECTOR
55478,829003,ts86524,Cat Solen,DIRECTOR
55511,120637,tm322707,Jake Szymanski,DIRECTOR
55528,191721,tm363512,Marina Zenovich,DIRECTOR
55544,268929,tm310542,Erin Lee Carr,DIRECTOR
55586,8555,ts79023,Judd Apatow,DIRECTOR
55641,338339,tm361399,Jennifer Fox,DIRECTOR
55667,6050,tm318166,Clint Eastwood,DIRECTOR
55728,10437,tm229671,Barry Levinson,DIRECTOR
55746,414373,tm370689,Jumpei Mizusaki,DIRECTOR
55762,27098,tm365731,Sam Liu,DIRECTOR
55769,241546,tm223123,Matthew Dunster,DIRECTOR
55790,18365,tm240631,Nick Park,DIRECTOR
55846,317022,tm347715,Susan Lacy,DIRECTOR
55859,308,tm309199,Bo Burnham,DIRECTOR
55895,22774,tm312928,George C. Wolfe,DIRECTOR
55913,19930,tm317999,Rodrigo Cortés,DIRECTOR
55955,4994,tm243870,Marc Forster,DIRECTOR
55974,15287,tm245415,Jay Oliva,DIRECTOR
56013,195528,tm312471,Jason Hehir,DIRECTOR
56022,34336,tm311579,Michael Bonfiglio,DIRECTOR
56023,8555,tm311579,Judd Apatow,DIRECTOR
56032,116280,tm435961,Hamish Hamilton,DIRECTOR
56056,824744,tm375298,Jake Castorena,DIRECTOR
56057,27098,tm375298,Sam Liu,DIRECTOR
56096,3838,tm351136,Taran Killam,DIRECTOR
56150,38423,tm266538,Michael Apted,DIRECTOR
56165,418340,tm376417,Kate Novack,DIRECTOR
56175,589434,tm266717,Henry Yu,DIRECTOR
56184,988763,ts80953,Taki Yusuke,DIRECTOR
56185,477461,ts80953,Takashi Matsuoka,DIRECTOR
56186,251711,ts80953,Junichi Mori,DIRECTOR
56215,27098,tm367670,Sam Liu,DIRECTOR
56228,27098,tm292179,Sam Liu,DIRECTOR
56242,17162,tm277395,Steven C. Miller,DIRECTOR
56255,317022,tm370275,Susan Lacy,DIRECTOR
56317,10437,tm373367,Barry Levinson,DIRECTOR
56344,77922,tm314240,Michaël R. Roskam,DIRECTOR
56357,325537,tm352871,Michael Melamedoff,DIRECTOR
56376,594928,tm430566,Sacha Gervasi,DIRECTOR
56400,1407837,tm356534,Elizabeth Chomko,DIRECTOR
56438,6315,ts77594,Steven Soderbergh,DIRECTOR
56453,19337,tm345915,Rick Morales,DIRECTOR
56455,37676,tm448298,Marcus Raboy,DIRECTOR
56468,27098,tm292260,Sam Liu,DIRECTOR
56476,272766,ts83292,Terence Nance,DIRECTOR
56488,129658,tm273334,Alexandre Moors,DIRECTOR
56524,2174,tm372420,Judy Greer,DIRECTOR
56551,824744,tm361837,Jake Castorena,DIRECTOR
56559,244311,tm300807,Brian Oakes,DIRECTOR
56560,141885,tm300807,Peter W. Kunhardt,DIRECTOR
56562,46889,tm414196,Erik Nelson,DIRECTOR
56565,39517,tm357226,Neal Brennan,DIRECTOR
56585,15288,tm321589,James Tucker,DIRECTOR
56586,43959,tm321589,Curt Geda,DIRECTOR
56612,12011,tm325101,Simon West,DIRECTOR
56619,4624,tm267247,Fisher Stevens,DIRECTOR
56620,590275,tm267247,Alexis Bloom,DIRECTOR
56629,297630,tm275758,Francis Whately,DIRECTOR
56636,174408,tm453231,Alan Yentob,DIRECTOR
56652,105686,ts83827,Christian Zübert,DIRECTOR
56654,1108373,ts80759,Noah Lerner,DIRECTOR
56660,111245,tm404231,Jeff Zimbalist,DIRECTOR
56661,111244,tm404231,Michael Zimbalist,DIRECTOR
56663,679508,tm319574,Kimberly Senior,DIRECTOR
56687,12414,tm357582,Mark Pellington,DIRECTOR
56706,157566,tm414211,Sam Pollard,DIRECTOR
56707,872830,tm414211,Melissa Haizlip,DIRECTOR
56739,289550,tm376750,Madeleine Sackler,DIRECTOR
56755,231887,tm301058,Matt Peters,DIRECTOR
56769,46364,tm311840,Danny Gold,DIRECTOR
56788,347189,tm327944,Ashley Gething,DIRECTOR
56796,311434,ts83355,Igor Cobileanski,DIRECTOR
56822,22045,tm427101,Ethan Spaulding,DIRECTOR
56843,141885,tm363487,Peter W. Kunhardt,DIRECTOR
56858,22045,tm326858,Ethan Spaulding,DIRECTOR
56862,1238134,tm840302,Roberto Gutierrez,DIRECTOR
56867,855804,tm403712,Tina Brown,DIRECTOR
56868,855803,tm403712,Dyana Winkler,DIRECTOR
56872,68620,tm404386,David Heilbroner,DIRECTOR
56873,357110,tm404386,Kate Davis,DIRECTOR
56892,1780513,tm408063,Paula Eiselt,DIRECTOR
56907,689457,tm416636,Teddy Kunhardt,DIRECTOR
56908,141885,tm416636,Peter W. Kunhardt,DIRECTOR
56909,689430,tm416636,George Kunhardt,DIRECTOR
56919,67533,tm347674,Greg Barker,DIRECTOR
56922,1109786,ts99212,Florian Thouret,DIRECTOR
56936,231887,tm414009,Matt Peters,DIRECTOR
56937,620047,tm311732,Craig Renaud,DIRECTOR
56938,620043,tm311732,Brent Renaud,DIRECTOR
56941,890475,tm482223,Kate Marks,DIRECTOR
56957,596304,tm311818,Sonja Sohn,DIRECTOR
56984,45867,tm350466,Rebecca Miller,DIRECTOR
57008,948207,tm430038,Jonathan Alter,DIRECTOR
57009,118048,tm430038,John Block,DIRECTOR
57011,840316,tm432738,Luca Trovellesi Cesana,DIRECTOR
57082,237397,tm323594,Nick Hooker,DIRECTOR
57083,329217,tm353879,Rebecca Cammisa,DIRECTOR
57086,77778,tm427402,Jerrod Carmichael,DIRECTOR
57095,392509,tm496719,Carlos Ameglio,DIRECTOR
57102,1671428,tm440660,Jean Lee,DIRECTOR
57115,98966,tm422417,Doug Murphy,DIRECTOR
57132,232702,tm317933,Cecilia Aranovich,DIRECTOR
57139,204841,tm429643,Maxim Pozdorovkin,DIRECTOR
57145,431830,tm418736,Sonya Pemberton,DIRECTOR
57150,67207,tm313970,Trish Adlesic,DIRECTOR
57151,69261,tm313970,Geeta Gandbhir,DIRECTOR
57153,69510,tm310307,Jon Alpert,DIRECTOR
57154,300849,tm310307,Matthew O'Neill,DIRECTOR
57161,322357,tm352620,John Maggio,DIRECTOR
57183,887899,tm405461,Elsa Garagarza,DIRECTOR
57184,697935,tm416499,Maceo Frost,DIRECTOR
57193,174212,ts85393,Tony Tilse,DIRECTOR
57194,252020,tm363493,Mor Loushy,DIRECTOR
57195,129683,tm363493,Daniel Sivan,DIRECTOR
57202,1025105,tm477183,Raúl Camilo,DIRECTOR
57211,53894,tm413425,Liz Garbus,DIRECTOR
57214,336665,tm366944,Amy Schatz,DIRECTOR
57216,801018,tm363019,Rudy Valdez,DIRECTOR
57218,79914,tm430040,Stephen Burrows,DIRECTOR
57219,69257,tm317435,Perri Peltz,DIRECTOR
57220,948343,tm430017,Nancy Jo Sales,DIRECTOR
57235,277510,tm414353,Mark Jonathan Harris,DIRECTOR
57239,65529,tm299276,Evgeny Afineevsky,DIRECTOR
57241,336351,tm356068,Deborah Scranton,DIRECTOR
57243,357110,tm361990,Kate Davis,DIRECTOR
57244,68620,tm361990,David Heilbroner,DIRECTOR
57252,331489,tm438389,Daniel Sawka,DIRECTOR
57256,289550,tm411318,Madeleine Sackler,DIRECTOR
57258,308701,tm435696,Trish Dalton,DIRECTOR
57259,160651,tm435696,Sharmeen Obaid-Chinoy,DIRECTOR
57261,127421,tm325007,Jeff Tomsic,DIRECTOR
57276,1079822,tm423754,Ian Hamilton,DIRECTOR
57277,232702,tm423754,Cecilia Aranovich,DIRECTOR
57279,192306,tm440526,Alexandra Pelosi,DIRECTOR
57289,1467610,tm374178,Robert S. Bader,DIRECTOR
57293,1125950,tm352749,Richard Shepard,DIRECTOR
57349,192306,tm326151,Alexandra Pelosi,DIRECTOR
57351,392041,tm400781,Florence Tran,DIRECTOR
57356,856174,tm416091,Lorena Luciano,DIRECTOR
57357,856173,tm416091,Filippo Piscopo,DIRECTOR
57365,1008787,tm446947,Simón Wilches,DIRECTOR
57367,66837,tm423138,Beth McCarthy-Miller,DIRECTOR
57368,364239,tm430026,Gemma Atwal,DIRECTOR
57373,336311,tm413828,Cynthia Lowen,DIRECTOR
57375,38906,tm344916,Troy Miller,DIRECTOR
57377,3771,tm363108,Kristi Zea,DIRECTOR
57378,784933,tm357476,Daniel H. Birman,DIRECTOR
57379,739195,tm357864,Adrian Wood,DIRECTOR
57386,2206349,tm1032543,Sigurd Tesche,DIRECTOR
57390,904670,tm419603,Cathy Chermol Schrijver,DIRECTOR
57392,248111,tm452370,Joaquin Perea,DIRECTOR
57393,67609,tm435676,Matt Hill,DIRECTOR
57396,947141,tm681139,Gaston Etchechoury,DIRECTOR
57407,935174,tm428534,Jianna Maarten,DIRECTOR
57445,29852,tm814655,David Bruckner,DIRECTOR
57512,387383,ts88632,Alexey Muradov,DIRECTOR
57587,1725,tm455670,Christopher Nolan,DIRECTOR
57673,9756,tm349873,Todd Phillips,DIRECTOR
57709,4295,tm486890,Emerald Fennell,DIRECTOR
57776,66084,tm415918,Mike Flanagan,DIRECTOR
57812,204105,tm827144,David Prior,DIRECTOR
57859,39193,tm446624,Alex Gibney,DIRECTOR
57904,872742,ts288175,Zach Hadel,DIRECTOR
57905,873626,ts288175,Michael Cusack,DIRECTOR
57924,8127,tm240624,Josh Boone,DIRECTOR
57956,5565,tm835051,Paul Greengrass,DIRECTOR
57989,16964,tm414396,Ric Roman Waugh,DIRECTOR
58088,130296,tm1897,David F. Sandberg,DIRECTOR
58133,9812,tm435901,Christopher Landon,DIRECTOR
58240,12992,tm361275,Jonathan Levine,DIRECTOR
58355,877625,tm369261,Cathy Yan,DIRECTOR
58387,34878,tm461148,Armando Iannucci,DIRECTOR
58502,9071,tm235768,Michael Dougherty,DIRECTOR
58593,82883,tm348986,Andy Muschietti,DIRECTOR
58603,1572784,tm867467,Seth Porges,DIRECTOR
58604,1214553,tm867467,Chris Charles Scott III,DIRECTOR
58647,13286,tm244289,Thomas Vinterberg,DIRECTOR
58819,187192,tm328069,Patty Jenkins,DIRECTOR
58842,29697,tm448004,Makoto Shinkai,DIRECTOR
58915,51631,tm240628,Tony Cervone,DIRECTOR
58957,24521,tm489696,Thomas Bezucha,DIRECTOR
58994,3238,tm420429,Robert Zemeckis,DIRECTOR
59021,234346,tm814518,Ariel Winograd,DIRECTOR
59079,4485,tm412972,Ben Falcone,DIRECTOR
59120,82482,tm411838,Gary Dauberman,DIRECTOR
59144,208411,tm424035,Michael Chaves,DIRECTOR
59194,189286,tm504029,Miranda July,DIRECTOR
59217,18214,tm422969,Gurinder Chadha,DIRECTOR
59230,31566,tm854357,Spike Lee,DIRECTOR
59279,888986,tm822845,Cory Finley,DIRECTOR
59297,141954,ts282223,Rebecca Sugar,DIRECTOR
59302,845556,tm931957,K.D. Dávila,DIRECTOR
59335,6315,tm828948,Steven Soderbergh,DIRECTOR
59365,1315524,tm412099,Aria Covamonas,DIRECTOR
59404,307552,tm851092,Bassam Tariq,DIRECTOR
59456,402401,tm458066,Daniel Minahan,DIRECTOR
59480,33857,tm686009,Jeffrey Friedman,DIRECTOR
59481,33856,tm686009,Rob Epstein,DIRECTOR
59557,337858,tm892088,Brandon Trost,DIRECTOR
59604,53803,tm834029,Rachel Lee Goldenberg,DIRECTOR
59625,1079654,tm451539,Justin Copeland,DIRECTOR
59633,254565,ts101691,Peter Grönlund,DIRECTOR
59649,1475748,tm1038789,Sharon Arteaga,DIRECTOR
59676,106844,tm834849,Deon Taylor,DIRECTOR
59706,230293,tm886268,Vaughn Stein,DIRECTOR
59737,231887,tm863824,Matt Peters,DIRECTOR
59738,1381461,tm863824,Christina Sotta,DIRECTOR
59762,162245,tm845511,Fernanda Valadez,DIRECTOR
59794,736085,tm892238,David Freyne,DIRECTOR
59806,94424,ts236846,Jorge Dorado,DIRECTOR
59824,1013480,ts95323,Andrea Harkin,DIRECTOR
59825,1333252,ts95323,Leanne Welham,DIRECTOR
59837,49529,ts255476,Yaron Zilberman,DIRECTOR
59851,39340,tm437215,Hiroyuki Imaishi,DIRECTOR
59876,141954,tm818328,Rebecca Sugar,DIRECTOR
59894,265962,tm938142,Marc Meyers,DIRECTOR
59917,5566,tm950280,Frank Marshall,DIRECTOR
59935,11594,tm320535,Brian De Palma,DIRECTOR
59959,27098,tm847310,Sam Liu,DIRECTOR
60007,1093,tm447124,Chris Henchy,DIRECTOR
60035,1570802,tm927720,Tadeusz Łysiak,DIRECTOR
60045,598102,tm920223,Brandon Vietti,DIRECTOR
60053,300704,tm865504,Eytan Fox,DIRECTOR
60080,57050,tm888000,Kris Rey,DIRECTOR
60084,56104,ts87071,Danis Tanović,DIRECTOR
60127,9436,tm942189,Luke Greenfield,DIRECTOR
60138,16228,tm426410,Asif Kapadia,DIRECTOR
60176,63816,tm419440,Masaaki Yuasa,DIRECTOR
60182,1061265,ts236731,Júlia Pacheco Jordão,DIRECTOR
60183,1138268,ts236731,Rodrigo Meirelles,DIRECTOR
60184,639180,ts236731,Caroline Fioratti,DIRECTOR
60196,112747,tm917595,Brett Rapkin,DIRECTOR
60210,43969,tm472250,Marco D'Amore,DIRECTOR
60222,1161687,tm820756,Jeff Mednikow,DIRECTOR
60251,46014,tm945198,Thomas Schlamme,DIRECTOR
60290,29937,tm448062,Laure de Clermont-Tonnerre,DIRECTOR
60329,133322,tm865763,Dawn Porter,DIRECTOR
60332,39193,tm866711,Alex Gibney,DIRECTOR
60335,34336,tm836590,Michael Bonfiglio,DIRECTOR
60378,196037,tm827052,Natalia Smirnoff,DIRECTOR
60396,231887,tm474851,Matt Peters,DIRECTOR
60443,128828,tm811806,Malik Bader,DIRECTOR
60469,77778,tm489734,Jerrod Carmichael,DIRECTOR
60483,22045,tm854428,Ethan Spaulding,DIRECTOR
60490,320080,tm845413,David France,DIRECTOR
60508,135115,ts221305,Jean-Xavier de Lestrade,DIRECTOR
60512,822290,ts188097,Enric Bach,DIRECTOR
60531,201708,ts252883,Thomas Vincent,DIRECTOR
60543,365671,tm858932,Scott Teems,DIRECTOR
60545,730237,tm922792,Barbara Wiltshire,DIRECTOR
60561,1338756,tm855699,Pablo Olmos Arrayales,DIRECTOR
60592,265962,tm827510,Marc Meyers,DIRECTOR
60611,169838,tm1015890,Clara Kuperberg,DIRECTOR
60612,169839,tm1015890,Julia Kuperberg,DIRECTOR
60629,68544,tm461190,Roger Ross Williams,DIRECTOR
60649,263642,tm845521,Ángel Manuel Soto,DIRECTOR
60655,399720,tm857767,Bernabé Rico,DIRECTOR
60663,1041960,tm972018,Miguel Faus,DIRECTOR
60678,1435701,tm858993,Chris Palmer,DIRECTOR
60681,175889,tm822848,Thom Zimny,DIRECTOR
60682,40115,tm822848,Bruce Springsteen,DIRECTOR
60689,1697854,tm898226,Hannah Olson,DIRECTOR
60705,27098,tm450394,Sam Liu,DIRECTOR
60713,118027,tm845711,Christopher Storer,DIRECTOR
60733,317022,tm823157,Susan Lacy,DIRECTOR
60759,13132,tm461196,Alex Winter,DIRECTOR
60763,322357,tm937378,John Maggio,DIRECTOR
60782,858655,tm432035,Rashid Johnson,DIRECTOR
60793,3809,ts88675,Antoine Fuqua,DIRECTOR
60799,268929,tm440581,Erin Lee Carr,DIRECTOR
60819,261885,tm908935,Sung Jin Ahn,DIRECTOR
60833,1079306,ts89481,Chun-Yang Lin,DIRECTOR
60857,1031751,tm827603,Ivy Meeropol,DIRECTOR
60859,77778,tm823486,Jerrod Carmichael,DIRECTOR
60870,68052,tm963365,Theo Love,DIRECTOR
60894,145225,tm450401,Laurent Bouzereau,DIRECTOR
60896,38906,tm944825,Troy Miller,DIRECTOR
60914,36568,tm915830,Wych Kaosayananda,DIRECTOR
60927,1079654,tm450390,Justin Copeland,DIRECTOR
60928,27098,tm450390,Sam Liu,DIRECTOR
60944,261914,tm446406,Pippa Bianco,DIRECTOR
60945,175969,tm446732,Luke Lorentzen,DIRECTOR
60968,27098,tm406623,Sam Liu,DIRECTOR
60998,1361870,tm859213,Nacho Álvarez,DIRECTOR
61017,1361400,tm878136,Bill Flanagan,DIRECTOR
61018,374801,tm878136,Mary Wharton,DIRECTOR
61028,613640,ts89179,Lutz Heineking,DIRECTOR
61043,54135,tm859279,David Victori,DIRECTOR
61045,194892,tm836956,Daniel Sloss,DIRECTOR
61046,1787117,tm918114,Vera Vyugina,DIRECTOR
61052,1346121,tm856559,Tomer Shushan,DIRECTOR
61060,260423,tm833117,Tom Lin,DIRECTOR
61077,336446,tm501910,Benito Zambrano,DIRECTOR
61083,2007970,ts110978,김은수,DIRECTOR
61088,837784,tm454609,Rebecca Stern,DIRECTOR
61102,64704,tm939190,Billy Corben,DIRECTOR
61122,30821,tm859853,Rodrigo Bellott,DIRECTOR
61142,195699,tm847005,Samuel Kishi,DIRECTOR
61159,231887,tm883958,Matt Peters,DIRECTOR
61203,232207,tm418476,Louis-Julien Petit,DIRECTOR
61211,264067,tm824198,David Ilundain,DIRECTOR
61243,43605,tm471860,Leila Conners,DIRECTOR
61253,67622,tm493314,Álvaro Fernández Armero,DIRECTOR
61256,204006,ts268290,Kitamura Toyoharu,DIRECTOR
61265,37676,tm974617,Marcus Raboy,DIRECTOR
61270,1498631,tm811658,Gory Patiño,DIRECTOR
61271,1498482,tm811658,Luis Reneo,DIRECTOR
61290,204172,tm933380,John Dower,DIRECTOR
61302,290206,ts271202,Daniel Sandu,DIRECTOR
61317,54624,tm821120,Carlos Sedes,DIRECTOR
61324,430127,tm845482,Amy Ziering,DIRECTOR
61325,64716,tm845482,Kirby Dick,DIRECTOR
61330,452815,tm882242,Sarah Teale,DIRECTOR
61331,400562,tm882242,Simon Ardizzone,DIRECTOR
61332,400563,tm882242,Russell Michaels,DIRECTOR
61343,1272028,tm831212,Eduardo Gondell,DIRECTOR
61344,273917,tm831212,Víctor Monigote,DIRECTOR
61378,1884081,tm894108,Daniel Chong,DIRECTOR
61391,1697626,tm851292,Pilar Palomero,DIRECTOR
61393,67029,tm680256,Randy Barbato,DIRECTOR
61394,67028,tm680256,Fenton Bailey,DIRECTOR
61395,99822,tm898383,Marc Levin,DIRECTOR
61402,1574464,tm928792,Miguel Ferrer,DIRECTOR
61403,620060,tm864405,Pat Kondelis,DIRECTOR
61405,118027,tm812586,Christopher Storer,DIRECTOR
61444,74658,tm827289,Icíar Bollaín,DIRECTOR
61447,790120,tm461646,Jenifer McShane,DIRECTOR
61456,1035547,tm476886,Catalina Arroyave Restrepo,DIRECTOR
61462,7194,tm921992,Jay Roach,DIRECTOR
61482,194875,tm897405,Marc Jampolsky,DIRECTOR
61508,71207,tm855348,Dani de la Orden,DIRECTOR
61572,69208,tm465547,Jeanie Finlay,DIRECTOR
61576,1316929,tm861688,Martina Matzkin,DIRECTOR
61584,254147,tm469965,César Díaz,DIRECTOR
61586,118719,tm890816,Chris Robinson,DIRECTOR
61599,88559,tm892005,Deepak Sethi,DIRECTOR
61601,1080338,tm925593,Payman Benz,DIRECTOR
61606,46364,tm825448,Danny Gold,DIRECTOR
61607,1808941,tm950310,Andy Señor Jr.,DIRECTOR
61608,1808950,tm950310,Victor Patrick Alvarez,DIRECTOR
61618,270298,tm872994,Sharon Liese,DIRECTOR
61619,69509,tm827433,Ellen Goosenberg Kent,DIRECTOR
61621,23635,tm927053,Tommy Oliver,DIRECTOR
61626,603702,tm820155,Dave McCary,DIRECTOR
61632,693542,tm469747,Atanu Mukherjee,DIRECTOR
61635,392041,tm925941,Florence Tran,DIRECTOR
61644,336665,tm825481,Amy Schatz,DIRECTOR
61647,69744,tm446182,Irene Taylor Brodsky,DIRECTOR
61672,1633080,tm945732,KD Davison,DIRECTOR
61677,54628,tm858486,Andrew Rossi,DIRECTOR
61679,99822,tm463907,Marc Levin,DIRECTOR
61683,416947,tm858269,Toe Yuen,DIRECTOR
61684,1354707,tm858269,Matthew Chow Wing-siu,DIRECTOR
61700,131922,tm859027,Bruno Irizarry,DIRECTOR
61701,336665,tm832906,Amy Schatz,DIRECTOR
61706,1152801,tm817931,Muta'Ali Muhammad,DIRECTOR
61719,128904,tm914952,Max Carlson,DIRECTOR
61737,1558181,tm934966,Patrick Perez Vidauri,DIRECTOR
61756,17349,tm974016,Colin Quinn,DIRECTOR
61757,336665,tm457769,Amy Schatz,DIRECTOR
61759,300849,tm823601,Matthew O'Neill,DIRECTOR
61760,69257,tm823601,Perri Peltz,DIRECTOR
61780,1572543,tm953166,Kamilah Forbes,DIRECTOR
61801,2064915,tm841580,Steve Jones,DIRECTOR
61802,1510475,tm915578,Shane Seley,DIRECTOR
61811,999205,tm850197,Sarah Sherman,DIRECTOR
61812,211856,tm850197,Zachary Ray Sherman,DIRECTOR
61814,1067390,tm827460,Paul Taylor,DIRECTOR
61817,1117847,tm611799,Yann Sochaczewski,DIRECTOR
61824,1633573,tm945893,Emil Gallardo,DIRECTOR
61825,117748,tm857585,Alison Ellwood,DIRECTOR
61826,145505,tm835383,Tricia Regan,DIRECTOR
61832,1320616,tm949223,Nick Rush,DIRECTOR
61833,1771938,tm949223,Stefan van de Graaff,DIRECTOR
61852,1282192,tm846155,John James,DIRECTOR
61861,392009,tm945797,Lanre Olabisi,DIRECTOR
61869,1601939,tm936263,Lluis Margarit,DIRECTOR
61871,48550,tm823607,Anthony Wonke,DIRECTOR
61878,1550391,tm922326,Lorena Lourenço,DIRECTOR
61886,619121,tm863811,Alexis de Favitski,DIRECTOR
61895,67159,tm426115,Roberto Minervini,DIRECTOR
61901,112442,tm516656,Tom Musca,DIRECTOR
61931,12172,tm987508,Bobcat Goldthwait,DIRECTOR
61972,2048627,tm1020165,Tim Sparks,DIRECTOR
61980,991429,tm896307,Thomas Kim,DIRECTOR
61992,1345040,tm884668,Martin Casapía Casanova,DIRECTOR
61995,112892,tm856751,Clay Tatum,DIRECTOR
61996,112894,tm856751,Whitmer Thomas,DIRECTOR
61997,1190206,tm825445,Erica Gornall,DIRECTOR
62009,786433,tm864750,Varda Bar-Kar,DIRECTOR
62018,1065703,tm462003,Cassius Corrigan,DIRECTOR
62019,287648,tm834379,John Wesley Chisholm,DIRECTOR
